any,Catalunya,nacionalitat,sexe,edat quinquennal,concepte,estat,valor
2023,Catalunya,espanyola,total,de 0 a 4 anys,població,,240827
2023,Catalunya,espanyola,total,de 5 a 9 anys,població,,313304
2023,Catalunya,espanyola,total,de 10 a 14 anys,població,,370116
2023,Catalunya,espanyola,total,de 15 a 19 anys,població,,374765
2023,Catalunya,espanyola,total,de 20 a 24 anys,població,,331667
2023,Catalunya,espanyola,total,de 25 a 29 anys,població,,305773
2023,Catalunya,espanyola,total,de 30 a 34 anys,població,,314298
2023,Catalunya,espanyola,total,de 35 a 39 anys,població,,351404
2023,Catalunya,espanyola,total,de 40 a 44 anys,població,,468348
2023,Catalunya,espanyola,total,de 45 a 49 anys,població,,557103
2023,Catalunya,espanyola,total,de 50 a 54 anys,població,,519777
2023,Catalunya,espanyola,total,de 55 a 59 anys,població,,491532
2023,Catalunya,espanyola,total,de 60 a 64 anys,població,,438518
2023,Catalunya,espanyola,total,de 65 a 69 anys,població,,381674
2023,Catalunya,espanyola,total,de 70 a 74 anys,població,,343152
2023,Catalunya,espanyola,total,de 75 a 79 anys,població,,294798
2023,Catalunya,espanyola,total,de 80 a 84 anys,població,,190463
2023,Catalunya,espanyola,total,85 anys o més,població,,252463
2023,Catalunya,espanyola,total,total,població,,6539982
2023,Catalunya,resta de la Unió Europea,homes,de 0 a 4 anys,població,,5849
2023,Catalunya,resta de la Unió Europea,homes,de 5 a 9 anys,població,,6503
2023,Catalunya,resta de la Unió Europea,homes,de 10 a 14 anys,població,,6185
2023,Catalunya,resta de la Unió Europea,homes,de 15 a 19 anys,població,,5497
2023,Catalunya,resta de la Unió Europea,homes,de 20 a 24 anys,població,,7134
2023,Catalunya,resta de la Unió Europea,homes,de 25 a 29 anys,població,,12807
2023,Catalunya,resta de la Unió Europea,homes,de 30 a 34 anys,població,,18006
2023,Catalunya,resta de la Unió Europea,homes,de 35 a 39 anys,població,,18394
2023,Catalunya,resta de la Unió Europea,homes,de 40 a 44 anys,població,,18031
2023,Catalunya,resta de la Unió Europea,homes,de 45 a 49 anys,població,,16073
2023,Catalunya,resta de la Unió Europea,homes,de 50 a 54 anys,població,,12783
2023,Catalunya,resta de la Unió Europea,homes,de 55 a 59 anys,població,,9176
2023,Catalunya,resta de la Unió Europea,homes,de 60 a 64 anys,població,,6155
2023,Catalunya,resta de la Unió Europea,homes,de 65 a 69 anys,població,,4087
2023,Catalunya,resta de la Unió Europea,homes,de 70 a 74 anys,població,,2891
2023,Catalunya,resta de la Unió Europea,homes,de 75 a 79 anys,població,,1852
2023,Catalunya,resta de la Unió Europea,homes,de 80 a 84 anys,població,,1121
2023,Catalunya,resta de la Unió Europea,homes,85 anys o més,població,,639
2023,Catalunya,resta de la Unió Europea,homes,total,població,,153183
2023,Catalunya,resta de la Unió Europea,dones,de 0 a 4 anys,població,,5754
2023,Catalunya,resta de la Unió Europea,dones,de 5 a 9 anys,població,,6197
2023,Catalunya,resta de la Unió Europea,dones,de 10 a 14 anys,població,,5814
2023,Catalunya,resta de la Unió Europea,dones,de 15 a 19 anys,població,,5287
2023,Catalunya,resta de la Unió Europea,dones,de 20 a 24 anys,població,,7702
2023,Catalunya,resta de la Unió Europea,dones,de 25 a 29 anys,població,,14628
2023,Catalunya,resta de la Unió Europea,dones,de 30 a 34 anys,població,,19185
2023,Catalunya,resta de la Unió Europea,dones,de 35 a 39 anys,població,,19240
2023,Catalunya,resta de la Unió Europea,dones,de 40 a 44 anys,població,,17462
2023,Catalunya,resta de la Unió Europea,dones,de 45 a 49 anys,població,,13512
2023,Catalunya,resta de la Unió Europea,dones,de 50 a 54 anys,població,,10252
2023,Catalunya,resta de la Unió Europea,dones,de 55 a 59 anys,població,,7219
2023,Catalunya,resta de la Unió Europea,dones,de 60 a 64 anys,població,,5328
2023,Catalunya,resta de la Unió Europea,dones,de 65 a 69 anys,població,,4106
2023,Catalunya,resta de la Unió Europea,dones,de 70 a 74 anys,població,,3009
2023,Catalunya,resta de la Unió Europea,dones,de 75 a 79 anys,població,,2012
2023,Catalunya,resta de la Unió Europea,dones,de 80 a 84 anys,població,,1231
2023,Catalunya,resta de la Unió Europea,dones,85 anys o més,població,,917
2023,Catalunya,resta de la Unió Europea,dones,total,població,,148855
2023,Catalunya,resta de la Unió Europea,total,de 0 a 4 anys,població,,11603
2023,Catalunya,resta de la Unió Europea,total,de 5 a 9 anys,població,,12700
2023,Catalunya,resta de la Unió Europea,total,de 10 a 14 anys,població,,11999
2023,Catalunya,resta de la Unió Europea,total,de 15 a 19 anys,població,,10784
2023,Catalunya,resta de la Unió Europea,total,de 20 a 24 anys,població,,14836
2023,Catalunya,resta de la Unió Europea,total,de 25 a 29 anys,població,,27435
2023,Catalunya,resta de la Unió Europea,total,de 30 a 34 anys,població,,37191
2023,Catalunya,resta de la Unió Europea,total,de 35 a 39 anys,població,,37634
2023,Catalunya,resta de la Unió Europea,total,de 40 a 44 anys,població,,35493
2023,Catalunya,resta de la Unió Europea,total,de 45 a 49 anys,població,,29585
2023,Catalunya,resta de la Unió Europea,total,de 50 a 54 anys,població,,23035
2023,Catalunya,resta de la Unió Europea,total,de 55 a 59 anys,població,,16395
2023,Catalunya,resta de la Unió Europea,total,de 60 a 64 anys,població,,11483
2023,Catalunya,resta de la Unió Europea,total,de 65 a 69 anys,població,,8193
2023,Catalunya,resta de la Unió Europea,total,de 70 a 74 anys,població,,5900
2023,Catalunya,resta de la Unió Europea,total,de 75 a 79 anys,població,,3864
2023,Catalunya,resta de la Unió Europea,total,de 80 a 84 anys,població,,2352
2023,Catalunya,resta de la Unió Europea,total,85 anys o més,població,,1556
2023,Catalunya,resta de la Unió Europea,total,total,població,,302038
2023,Catalunya,resta d'Europa,homes,de 0 a 4 anys,població,,2835
2023,Catalunya,resta d'Europa,homes,de 5 a 9 anys,població,,3600
2023,Catalunya,resta d'Europa,homes,de 10 a 14 anys,població,,3546
2023,Catalunya,resta d'Europa,homes,de 15 a 19 anys,població,,2949
2023,Catalunya,resta d'Europa,homes,de 20 a 24 anys,població,,2806
2023,Catalunya,resta d'Europa,homes,de 25 a 29 anys,població,,4260
2023,Catalunya,resta d'Europa,homes,de 30 a 34 anys,població,,5659
2023,Catalunya,resta d'Europa,homes,de 35 a 39 anys,població,,5745
2023,Catalunya,resta d'Europa,homes,de 40 a 44 anys,població,,5327
2023,Catalunya,resta d'Europa,homes,de 45 a 49 anys,població,,4791
2023,Catalunya,resta d'Europa,homes,de 50 a 54 anys,població,,4246
2023,Catalunya,resta d'Europa,homes,de 55 a 59 anys,població,,3464
2023,Catalunya,resta d'Europa,homes,de 60 a 64 anys,població,,2764
2023,Catalunya,resta d'Europa,homes,de 65 a 69 anys,població,,1928
2023,Catalunya,resta d'Europa,homes,de 70 a 74 anys,població,,1313
2023,Catalunya,resta d'Europa,homes,de 75 a 79 anys,població,,761
2023,Catalunya,resta d'Europa,homes,de 80 a 84 anys,població,,399
2023,Catalunya,resta d'Europa,homes,85 anys o més,població,,235
2023,Catalunya,resta d'Europa,homes,total,població,,56628
2023,Catalunya,resta d'Europa,dones,de 0 a 4 anys,població,,2718
2023,Catalunya,resta d'Europa,dones,de 5 a 9 anys,població,,3436
2023,Catalunya,resta d'Europa,dones,de 10 a 14 anys,població,,3383
2023,Catalunya,resta d'Europa,dones,de 15 a 19 anys,població,,2844
2023,Catalunya,resta d'Europa,dones,de 20 a 24 anys,població,,3742
2023,Catalunya,resta d'Europa,dones,de 25 a 29 anys,població,,5556
2023,Catalunya,resta d'Europa,dones,de 30 a 34 anys,població,,7484
2023,Catalunya,resta d'Europa,dones,de 35 a 39 anys,població,,8393
2023,Catalunya,resta d'Europa,dones,de 40 a 44 anys,població,,7419
2023,Catalunya,resta d'Europa,dones,de 45 a 49 anys,població,,6083
2023,Catalunya,resta d'Europa,dones,de 50 a 54 anys,població,,4913
2023,Catalunya,resta d'Europa,dones,de 55 a 59 anys,població,,3966
2023,Catalunya,resta d'Europa,dones,de 60 a 64 anys,població,,3613
2023,Catalunya,resta d'Europa,dones,de 65 a 69 anys,població,,2855
2023,Catalunya,resta d'Europa,dones,de 70 a 74 anys,població,,1881
2023,Catalunya,resta d'Europa,dones,de 75 a 79 anys,població,,1065
2023,Catalunya,resta d'Europa,dones,de 80 a 84 anys,població,,559
2023,Catalunya,resta d'Europa,dones,85 anys o més,població,,332
2023,Catalunya,resta d'Europa,dones,total,població,,70242
2023,Catalunya,resta d'Europa,total,de 0 a 4 anys,població,,5553
2023,Catalunya,resta d'Europa,total,de 5 a 9 anys,població,,7036
2023,Catalunya,resta d'Europa,total,de 10 a 14 anys,població,,6929
2023,Catalunya,resta d'Europa,total,de 15 a 19 anys,població,,5793
2023,Catalunya,resta d'Europa,total,de 20 a 24 anys,població,,6548
2023,Catalunya,resta d'Europa,total,de 25 a 29 anys,població,,9816
2023,Catalunya,resta d'Europa,total,de 30 a 34 anys,població,,13143
2023,Catalunya,resta d'Europa,total,de 35 a 39 anys,població,,14138
2023,Catalunya,resta d'Europa,total,de 40 a 44 anys,població,,12746
2023,Catalunya,resta d'Europa,total,de 45 a 49 anys,població,,10874
2023,Catalunya,resta d'Europa,total,de 50 a 54 anys,població,,9159
2023,Catalunya,resta d'Europa,total,de 55 a 59 anys,població,,7430
2023,Catalunya,resta d'Europa,total,de 60 a 64 anys,població,,6377
2023,Catalunya,resta d'Europa,total,de 65 a 69 anys,població,,4783
2023,Catalunya,resta d'Europa,total,de 70 a 74 anys,població,,3194
2023,Catalunya,resta d'Europa,total,de 75 a 79 anys,població,,1826
2023,Catalunya,resta d'Europa,total,de 80 a 84 anys,població,,958
2023,Catalunya,resta d'Europa,total,85 anys o més,població,,567
2023,Catalunya,resta d'Europa,total,total,població,,126870
2023,Catalunya,Àfrica,homes,de 0 a 4 anys,població,,12736
2023,Catalunya,Àfrica,homes,de 5 a 9 anys,població,,9738
2023,Catalunya,Àfrica,homes,de 10 a 14 anys,població,,8229
2023,Catalunya,Àfrica,homes,de 15 a 19 anys,població,,10269
2023,Catalunya,Àfrica,homes,de 20 a 24 anys,població,,16386
2023,Catalunya,Àfrica,homes,de 25 a 29 anys,població,,18808
2023,Catalunya,Àfrica,homes,de 30 a 34 anys,població,,20087
2023,Catalunya,Àfrica,homes,de 35 a 39 anys,població,,22325
2023,Catalunya,Àfrica,homes,de 40 a 44 anys,població,,24942
2023,Catalunya,Àfrica,homes,de 45 a 49 anys,població,,21188
2023,Catalunya,Àfrica,homes,de 50 a 54 anys,població,,14240
2023,Catalunya,Àfrica,homes,de 55 a 59 anys,població,,8273
2023,Catalunya,Àfrica,homes,de 60 a 64 anys,població,,5113
2023,Catalunya,Àfrica,homes,de 65 a 69 anys,població,,2868
2023,Catalunya,Àfrica,homes,de 70 a 74 anys,població,,1478
2023,Catalunya,Àfrica,homes,de 75 a 79 anys,població,,521
2023,Catalunya,Àfrica,homes,de 80 a 84 anys,població,,289
2023,Catalunya,Àfrica,homes,85 anys o més,població,,152
2023,Catalunya,Àfrica,homes,total,població,,197642
2023,Catalunya,Àfrica,dones,de 0 a 4 anys,població,,11981
2023,Catalunya,Àfrica,dones,de 5 a 9 anys,població,,9109
2023,Catalunya,Àfrica,dones,de 10 a 14 anys,població,,7231
2023,Catalunya,Àfrica,dones,de 15 a 19 anys,població,,5378
2023,Catalunya,Àfrica,dones,de 20 a 24 anys,població,,7372
2023,Catalunya,Àfrica,dones,de 25 a 29 anys,població,,10517
2023,Catalunya,Àfrica,dones,de 30 a 34 anys,població,,14168
2023,Catalunya,Àfrica,dones,de 35 a 39 anys,població,,16635
2023,Catalunya,Àfrica,dones,de 40 a 44 anys,població,,14310
2023,Catalunya,Àfrica,dones,de 45 a 49 anys,població,,10470
2023,Catalunya,Àfrica,dones,de 50 a 54 anys,població,,7133
2023,Catalunya,Àfrica,dones,de 55 a 59 anys,població,,4895
2023,Catalunya,Àfrica,dones,de 60 a 64 anys,població,,3469
2023,Catalunya,Àfrica,dones,de 65 a 69 anys,població,,2018
2023,Catalunya,Àfrica,dones,de 70 a 74 anys,població,,1187
2023,Catalunya,Àfrica,dones,de 75 a 79 anys,població,,731
2023,Catalunya,Àfrica,dones,de 80 a 84 anys,població,,495
2023,Catalunya,Àfrica,dones,85 anys o més,població,,313
2023,Catalunya,Àfrica,dones,total,població,,127412
2023,Catalunya,Àfrica,total,de 0 a 4 anys,població,,24717
2023,Catalunya,Àfrica,total,de 5 a 9 anys,població,,18847
2023,Catalunya,Àfrica,total,de 10 a 14 anys,població,,15460
2023,Catalunya,Àfrica,total,de 15 a 19 anys,població,,15647
2023,Catalunya,Àfrica,total,de 20 a 24 anys,població,,23758
2023,Catalunya,Àfrica,total,de 25 a 29 anys,població,,29325
2023,Catalunya,Àfrica,total,de 30 a 34 anys,població,,34255
2023,Catalunya,Àfrica,total,de 35 a 39 anys,població,,38960
2023,Catalunya,Àfrica,total,de 40 a 44 anys,població,,39252
2023,Catalunya,Àfrica,total,de 45 a 49 anys,població,,31658
2023,Catalunya,Àfrica,total,de 50 a 54 anys,població,,21373
2023,Catalunya,Àfrica,total,de 55 a 59 anys,població,,13168
2023,Catalunya,Àfrica,total,de 60 a 64 anys,població,,8582
2023,Catalunya,Àfrica,total,de 65 a 69 anys,població,,4886
2023,Catalunya,Àfrica,total,de 70 a 74 anys,població,,2665
2023,Catalunya,Àfrica,total,de 75 a 79 anys,població,,1252
2023,Catalunya,Àfrica,total,de 80 a 84 anys,població,,784
2023,Catalunya,Àfrica,total,85 anys o més,població,,465
2023,Catalunya,Àfrica,total,total,població,,325054
2023,Catalunya,Amèrica del Nord i Central,homes,de 0 a 4 anys,població,,2325
2023,Catalunya,Amèrica del Nord i Central,homes,de 5 a 9 anys,població,,2764
2023,Catalunya,Amèrica del Nord i Central,homes,de 10 a 14 anys,població,,3149
2023,Catalunya,Amèrica del Nord i Central,homes,de 15 a 19 anys,població,,3304
2023,Catalunya,Amèrica del Nord i Central,homes,de 20 a 24 anys,població,,5093
2023,Catalunya,Amèrica del Nord i Central,homes,de 25 a 29 anys,població,,6928
2023,Catalunya,Amèrica del Nord i Central,homes,de 30 a 34 anys,població,,7562
2023,Catalunya,Amèrica del Nord i Central,homes,de 35 a 39 anys,població,,5798
2023,Catalunya,Amèrica del Nord i Central,homes,de 40 a 44 anys,població,,4233
2023,Catalunya,Amèrica del Nord i Central,homes,de 45 a 49 anys,població,,2957
2023,Catalunya,Amèrica del Nord i Central,homes,de 50 a 54 anys,població,,2215
2023,Catalunya,Amèrica del Nord i Central,homes,de 55 a 59 anys,població,,1490
2023,Catalunya,Amèrica del Nord i Central,homes,de 60 a 64 anys,població,,898
2023,Catalunya,Amèrica del Nord i Central,homes,de 65 a 69 anys,població,,542
2023,Catalunya,Amèrica del Nord i Central,homes,de 70 a 74 anys,població,,402
2023,Catalunya,Amèrica del Nord i Central,homes,de 75 a 79 anys,població,,263
2023,Catalunya,Amèrica del Nord i Central,homes,de 80 a 84 anys,població,,139
2023,Catalunya,Amèrica del Nord i Central,homes,85 anys o més,població,,76
2023,Catalunya,Amèrica del Nord i Central,homes,total,població,,50138
2023,Catalunya,Amèrica del Nord i Central,dones,de 0 a 4 anys,població,,2361
2023,Catalunya,Amèrica del Nord i Central,dones,de 5 a 9 anys,població,,2677
2023,Catalunya,Amèrica del Nord i Central,dones,de 10 a 14 anys,població,,3079
2023,Catalunya,Amèrica del Nord i Central,dones,de 15 a 19 anys,població,,3641
2023,Catalunya,Amèrica del Nord i Central,dones,de 20 a 24 anys,població,,7047
2023,Catalunya,Amèrica del Nord i Central,dones,de 25 a 29 anys,població,,11379
2023,Catalunya,Amèrica del Nord i Central,dones,de 30 a 34 anys,població,,11728
2023,Catalunya,Amèrica del Nord i Central,dones,de 35 a 39 anys,població,,9245
2023,Catalunya,Amèrica del Nord i Central,dones,de 40 a 44 anys,població,,7251
2023,Catalunya,Amèrica del Nord i Central,dones,de 45 a 49 anys,població,,5253
2023,Catalunya,Amèrica del Nord i Central,dones,de 50 a 54 anys,població,,3781
2023,Catalunya,Amèrica del Nord i Central,dones,de 55 a 59 anys,població,,2319
2023,Catalunya,Amèrica del Nord i Central,dones,de 60 a 64 anys,població,,1523
2023,Catalunya,Amèrica del Nord i Central,dones,de 65 a 69 anys,població,,1025
2023,Catalunya,Amèrica del Nord i Central,dones,de 70 a 74 anys,població,,716
2023,Catalunya,Amèrica del Nord i Central,dones,de 75 a 79 anys,població,,436
2023,Catalunya,Amèrica del Nord i Central,dones,de 80 a 84 anys,població,,207
2023,Catalunya,Amèrica del Nord i Central,dones,85 anys o més,població,,157
2023,Catalunya,Amèrica del Nord i Central,dones,total,població,,73825
2023,Catalunya,Amèrica del Nord i Central,total,de 0 a 4 anys,població,,4686
2023,Catalunya,Amèrica del Nord i Central,total,de 5 a 9 anys,població,,5441
2023,Catalunya,Amèrica del Nord i Central,total,de 10 a 14 anys,població,,6228
2023,Catalunya,Amèrica del Nord i Central,total,de 15 a 19 anys,població,,6945
2023,Catalunya,Amèrica del Nord i Central,total,de 20 a 24 anys,població,,12140
2023,Catalunya,Amèrica del Nord i Central,total,de 25 a 29 anys,població,,18307
2023,Catalunya,Amèrica del Nord i Central,total,de 30 a 34 anys,població,,19290
2023,Catalunya,Amèrica del Nord i Central,total,de 35 a 39 anys,població,,15043
2023,Catalunya,Amèrica del Nord i Central,total,de 40 a 44 anys,població,,11484
2023,Catalunya,Amèrica del Nord i Central,total,de 45 a 49 anys,població,,8210
2023,Catalunya,Amèrica del Nord i Central,total,de 50 a 54 anys,població,,5996
2023,Catalunya,Amèrica del Nord i Central,total,de 55 a 59 anys,població,,3809
2023,Catalunya,Amèrica del Nord i Central,total,de 60 a 64 anys,població,,2421
2023,Catalunya,Amèrica del Nord i Central,total,de 65 a 69 anys,població,,1567
2023,Catalunya,Amèrica del Nord i Central,total,de 70 a 74 anys,població,,1118
2023,Catalunya,Amèrica del Nord i Central,total,de 75 a 79 anys,població,,699
2023,Catalunya,Amèrica del Nord i Central,total,de 80 a 84 anys,població,,346
2023,Catalunya,Amèrica del Nord i Central,total,85 anys o més,població,,233
2023,Catalunya,Amèrica del Nord i Central,total,total,població,,123963
2023,Catalunya,Amèrica del Sud,homes,de 0 a 4 anys,població,,3953
2023,Catalunya,Amèrica del Sud,homes,de 5 a 9 anys,població,,6019
2023,Catalunya,Amèrica del Sud,homes,de 10 a 14 anys,població,,5811
2023,Catalunya,Amèrica del Sud,homes,de 15 a 19 anys,població,,6210
2023,Catalunya,Amèrica del Sud,homes,de 20 a 24 anys,població,,11184
2023,Catalunya,Amèrica del Sud,homes,de 25 a 29 anys,població,,17628
2023,Catalunya,Amèrica del Sud,homes,de 30 a 34 anys,població,,20351
2023,Catalunya,Amèrica del Sud,homes,de 35 a 39 anys,població,,17754
2023,Catalunya,Amèrica del Sud,homes,de 40 a 44 anys,població,,15455
2023,Catalunya,Amèrica del Sud,homes,de 45 a 49 anys,població,,11141
2023,Catalunya,Amèrica del Sud,homes,de 50 a 54 anys,població,,7460
2023,Catalunya,Amèrica del Sud,homes,de 55 a 59 anys,població,,4908
2023,Catalunya,Amèrica del Sud,homes,de 60 a 64 anys,població,,3056
2023,Catalunya,Amèrica del Sud,homes,de 65 a 69 anys,població,,2012
2023,Catalunya,Amèrica del Sud,homes,de 70 a 74 anys,població,,1370
2023,Catalunya,Amèrica del Sud,homes,de 75 a 79 anys,població,,869
